rva	va	name	storage	source	source_raw
0x0001c720	0x0002c720	_frame_addr	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001c7b4	0x0002c7b4	_segnumtoreg	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001c824	0x0002c824	_relseg_internal	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001ca78	0x0002ca78	_relseg	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001ca88	0x0002ca88	_csrel	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001caa4	0x0002caa4	_framerel	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001cac0	0x0002cac0	_mayberelseg	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001cae0	0x0002cae0	_segpart	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001cbdc	0x0002cbdc	_MDlongaddr	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001cc6c	0x0002cc6c	_near_address	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001cd08	0x0002cd08	_skipcv	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001cd28	0x0002cd28	_md_complex	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001ce9c	0x0002ce9c	_mdcanontree	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001ceac	0x0002ceac	_mdcanonnode	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001d2b4	0x0002d2b4	_mbretptr	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001d2f4	0x0002d2f4	_farlocal	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001d350	0x0002d350	_cheap_op	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001d3e0	0x0002d3e0	_check_predef	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001d4f4	0x0002d4f4	_adjust_frame	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001d53c	0x0002d53c	_set_base	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001d58c	0x0002d58c	_datalloc	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001daec	0x0002daec	_allotemp	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001db10	0x0002db10	_realign	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001db34	0x0002db34	_redo_locals	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001debc	0x0002debc	_cg_exit	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001df4c	0x0002df4c	_segconst	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001e02c	0x0002e02c	_isreallyfloatconst	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001e07c	0x0002e07c	_findfloatconst	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001e0f0	0x0002e0f0	_findfloatconstval	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001e13c	0x0002e13c	_float_il	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001e228	0x0002e228	_floatconst	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001e344	0x0002e344	_findseg	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001e384	0x0002e384	_sym_is_const	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001e3c8	0x0002e3c8	_segment	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001e634	0x0002e634	_create_seg	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001e668	0x0002e668	_newseg	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001e700	0x0002e700	_user_naminseg	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001e73c	0x0002e73c	_segtable	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001e7fc	0x0002e7fc	_segcheck	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001e800	0x0002e800	_read_export	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001e830	0x0002e830	_write_export	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001e8f4	0x0002e8f4	_md_blk_asg	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001ed60	0x0002ed60	_MDlo_part	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001ed70	0x0002ed70	_MDhi_part	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001edd8	0x0002edd8	_new_text_seg	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001ee34	0x0002ee34	_find_seg	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001ee54	0x0002ee54	_init_current_seg	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001ef0c	0x0002ef0c	_write_seg_offs	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001ef88	0x0002ef88	_all_segregs_lockedMD	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001efa8	0x0002efa8	_data_in_code	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001f00c	0x0002f00c	_emit_data_in_code	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001f098	0x0002f098	_save_allocMD	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001f0bc	0x0002f0bc	_reset_allocMD	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001f0f8	0x0002f0f8	_get_default_blregs	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001f100	0x0002f100	_howcheap	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001f130	0x0002f130	_howcheap_services	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001f168	0x0002f168	_howcheap_internal	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001f658	0x0002f658	_find_foptype	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001f6f0	0x0002f6f0	_fptoocheap	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001f794	0x0002f794	_nofloat	external	compiler_contribution_005 [_frame_addr, _segnumtoreg, _relseg_internal...]	c:\c6\\cmerge\
0x0001f7f0	0x0002f7f0	_gettree	external	compiler_contribution_006 [_gettree, _gettree_internal, _tl_to_EBB...]	c:\c6\\cmerge\
0x0001f95c	0x0002f95c	_gettree_internal	external	compiler_contribution_006 [_gettree, _gettree_internal, _tl_to_EBB...]	c:\c6\\cmerge\
0x0001fbdc	0x0002fbdc	_tl_to_EBB	external	compiler_contribution_006 [_gettree, _gettree_internal, _tl_to_EBB...]	c:\c6\\cmerge\
0x0001fd90	0x0002fd90	_characteristic	external	compiler_contribution_006 [_gettree, _gettree_internal, _tl_to_EBB...]	c:\c6\\cmerge\
0x0001fdd0	0x0002fdd0	_tree_init	external	compiler_contribution_006 [_gettree, _gettree_internal, _tl_to_EBB...]	c:\c6\\cmerge\
0x0001fe48	0x0002fe48	_newnode	external	compiler_contribution_006 [_gettree, _gettree_internal, _tl_to_EBB...]	c:\c6\\cmerge\
0x0001fec4	0x0002fec4	_newleaf	external	compiler_contribution_006 [_gettree, _gettree_internal, _tl_to_EBB...]	c:\c6\\cmerge\
0x00020288	0x00030288	_do_allotemp	external	compiler_contribution_006 [_gettree, _gettree_internal, _tl_to_EBB...]	c:\c6\\cmerge\
0x00020304	0x00030304	_clear_leaf_pool	external	compiler_contribution_006 [_gettree, _gettree_internal, _tl_to_EBB...]	c:\c6\\cmerge\
0x00020334	0x00030334	_free_leaf_pool	external	compiler_contribution_006 [_gettree, _gettree_internal, _tl_to_EBB...]	c:\c6\\cmerge\
0x000203bc	0x000303bc	_foreach_leaf	external	compiler_contribution_006 [_gettree, _gettree_internal, _tl_to_EBB...]	c:\c6\\cmerge\
0x00020414	0x00030414	_prleafpool	external	compiler_contribution_006 [_gettree, _gettree_internal, _tl_to_EBB...]	c:\c6\\cmerge\
0x0002042c	0x0003042c	_freenode	external	compiler_contribution_006 [_gettree, _gettree_internal, _tl_to_EBB...]	c:\c6\\cmerge\
0x000204f8	0x000304f8	_isfreenode	external	compiler_contribution_006 [_gettree, _gettree_internal, _tl_to_EBB...]	c:\c6\\cmerge\
0x0002052c	0x0003052c	_freetree	external	compiler_contribution_006 [_gettree, _gettree_internal, _tl_to_EBB...]	c:\c6\\cmerge\
0x000205f0	0x000305f0	_unlink_mark	external	compiler_contribution_006 [_gettree, _gettree_internal, _tl_to_EBB...]	c:\c6\\cmerge\
0x00020648	0x00030648	_freechildren	external	compiler_contribution_006 [_gettree, _gettree_internal, _tl_to_EBB...]	c:\c6\\cmerge\
0x000206cc	0x000306cc	_freehyb	external	compiler_contribution_006 [_gettree, _gettree_internal, _tl_to_EBB...]	c:\c6\\cmerge\
0x000206fc	0x000306fc	_countnode	external	compiler_contribution_006 [_gettree, _gettree_internal, _tl_to_EBB...]	c:\c6\\cmerge\
0x0002079c	0x0003079c	_lstcount	external	compiler_contribution_006 [_gettree, _gettree_internal, _tl_to_EBB...]	c:\c6\\cmerge\
0x000207d0	0x000307d0	_nodestats	external	compiler_contribution_006 [_gettree, _gettree_internal, _tl_to_EBB...]	c:\c6\\cmerge\
0x00020868	0x00030868	_pfreenodes	external	compiler_contribution_006 [_gettree, _gettree_internal, _tl_to_EBB...]	c:\c6\\cmerge\
0x000208c4	0x000308c4	_getnode	external	compiler_contribution_006 [_gettree, _gettree_internal, _tl_to_EBB...]	c:\c6\\cmerge\
0x00020958	0x00030958	_readc	external	compiler_contribution_006 [_gettree, _gettree_internal, _tl_to_EBB...]	c:\c6\\cmerge\
0x00020990	0x00030990	_new_tl	external	compiler_contribution_006 [_gettree, _gettree_internal, _tl_to_EBB...]	c:\c6\\cmerge\
0x000209dc	0x000309dc	_tl_count	external	compiler_contribution_006 [_gettree, _gettree_internal, _tl_to_EBB...]	c:\c6\\cmerge\
0x00020a04	0x00030a04	_addtree	external	compiler_contribution_006 [_gettree, _gettree_internal, _tl_to_EBB...]	c:\c6\\cmerge\
0x00020a34	0x00030a34	_free_tl	external	compiler_contribution_006 [_gettree, _gettree_internal, _tl_to_EBB...]	c:\c6\\cmerge\
0x00020a4c	0x00030a4c	_new_bl	external	compiler_contribution_006 [_gettree, _gettree_internal, _tl_to_EBB...]	c:\c6\\cmerge\
0x00020ab4	0x00030ab4	_add_tl	external	compiler_contribution_006 [_gettree, _gettree_internal, _tl_to_EBB...]	c:\c6\\cmerge\
0x00020acc	0x00030acc	_free_bl	external	compiler_contribution_006 [_gettree, _gettree_internal, _tl_to_EBB...]	c:\c6\\cmerge\
0x00020ae4	0x00030ae4	_treewalk	external	compiler_contribution_006 [_gettree, _gettree_internal, _tl_to_EBB...]	c:\c6\\cmerge\
0x00020b1c	0x00030b1c	_treewalkp	external	compiler_contribution_006 [_gettree, _gettree_internal, _tl_to_EBB...]	c:\c6\\cmerge\
0x00020b54	0x00030b54	_blockwalk	external	compiler_contribution_006 [_gettree, _gettree_internal, _tl_to_EBB...]	c:\c6\\cmerge\
0x00020ba4	0x00030ba4	_blockwalkp	external	compiler_contribution_006 [_gettree, _gettree_internal, _tl_to_EBB...]	c:\c6\\cmerge\
0x00020bf4	0x00030bf4	_tr_insert	external	compiler_contribution_006 [_gettree, _gettree_internal, _tl_to_EBB...]	c:\c6\\cmerge\
0x00020c58	0x00030c58	_ntr_insert	external	compiler_contribution_006 [_gettree, _gettree_internal, _tl_to_EBB...]	c:\c6\\cmerge\
0x00020ce4	0x00030ce4	_tl_insert	external	compiler_contribution_006 [_gettree, _gettree_internal, _tl_to_EBB...]	c:\c6\\cmerge\
0x00020d38	0x00030d38	_endproc	external	compiler_contribution_006 [_gettree, _gettree_internal, _tl_to_EBB...]	c:\c6\\cmerge\
0x00020dd4	0x00030dd4	_endblock	external	compiler_contribution_006 [_gettree, _gettree_internal, _tl_to_EBB...]	c:\c6\\cmerge\
0x00020dfc	0x00030dfc	_maketree	external	compiler_contribution_006 [_gettree, _gettree_internal, _tl_to_EBB...]	c:\c6\\cmerge\
0x0002136c	0x0003136c	_copynode	external	compiler_contribution_006 [_gettree, _gettree_internal, _tl_to_EBB...]	c:\c6\\cmerge\
0x000213fc	0x000313fc	_copytype	external	compiler_contribution_006 [_gettree, _gettree_internal, _tl_to_EBB...]	c:\c6\\cmerge\
0x00021448	0x00031448	_dupnode	external	compiler_contribution_006 [_gettree, _gettree_internal, _tl_to_EBB...]	c:\c6\\cmerge\
0x00021490	0x00031490	_cg_canon	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
0x00021724	0x00031724	_imbed_walk	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
0x000221c4	0x000321c4	_linkmarks	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
0x00022308	0x00032308	_construct_clause	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
0x000223c4	0x000323c4	_check_exprimbed	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
0x000226f8	0x000326f8	_build_shtree	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
0x000228a8	0x000328a8	_subexpr_imbed	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
0x00022ef4	0x00032ef4	_ok_to_imbed_here	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
0x00022fe0	0x00032fe0	_enter_assign	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
0x00023098	0x00033098	_remove_conflicts	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
0x0002313c	0x0003313c	_moveto_imlist	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
0x00023178	0x00033178	_move_assign	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
0x000231b8	0x000331b8	_move_imbedded_assign	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
0x00023224	0x00033224	_deadnode	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
0x00023318	0x00033318	_dead_store	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
0x00023508	0x00033508	_count_marks	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
0x00023620	0x00033620	_find_repl	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
0x0002370c	0x0003370c	_calc_vused	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
0x00023750	0x00033750	_post_imbed_walk	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
0x00023798	0x00033798	_post_tree_walk	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
0x000239b0	0x000339b0	_pushmark	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
0x00023afc	0x00033afc	_dummy_mark	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
0x00023b6c	0x00033b6c	_final_walk	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
0x00023bec	0x00033bec	_final_walk_of_trees	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
0x000242dc	0x000342dc	_final_walk_td	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
0x00024860	0x00034860	_rewrite_regarg	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
0x00024a80	0x00034a80	_flttostruct	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
0x00024d9c	0x00034d9c	_final_walk_bu	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
0x00025348	0x00035348	_small_mb	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
0x000253dc	0x000353dc	_deep_search_opeq	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
0x0002551c	0x0003551c	_typetree	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
0x0002556c	0x0003556c	_check_opeq	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
0x00025820	0x00035820	_skipmark	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
0x00025830	0x00035830	_check_postfix	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
0x00025b20	0x00035b20	_is_assigntemp	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
0x00025b60	0x00035b60	_eq_xform	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
0x00025ba0	0x00035ba0	_remove_used	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
0x00025bdc	0x00035bdc	_samecvt	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
